code,name,date,close,action,strength,reason
SH603721,中广天择,2021-11-18,14.06,BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_EARLY; SELL_CHECK; ,13.0,macd dif_main over 0 n days_19; macd dea_signal over 0 n days_16; cross down sma5; cross down sma21; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH603738,泰晶科技,2021-11-18,53.04,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_EARLY; SELL_CHECK; ,1.1,macd dif_main over 0 n days_25; close great than 1.05 sma60; close great than 1.2 sma200; cross over sma21; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH603806,福斯特,2021-11-18,127.21,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH603819,神力股份,2021-11-18,12.91,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_CHECK; ,2.0,macd dif_main over 0 n days_54; macd dea_signal over 0 n days_50; close great than 1.05 sma60; close great than 1.2 sma200; cross down sma5; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH603866,桃李面包,2021-11-18,30.85,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_EARLY; SELL_CHECK; ,2.4,macd dif_main over 0 n days_16; macd dea_signal over 0 n days_14; close great than 1.05 sma60; cross over sma21; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH603882,金域医学,2021-11-18,107.58,BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_EARLY; SELL_CHECK; ,8.0,macd dif_main over 0 n days_15; macd dea_signal over 0 n days_12; cross down sma5; cross down sma21; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH603883,老百姓,2021-11-18,43.89,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH603885,吉祥航空,2021-11-18,15.61,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_CHECK; ,3.7,macd dif_main over 0 n days_5; macd dea_signal over 0 n days_50; close under sma60; cross down sma60; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH603886,元祖股份,2021-11-18,19.8,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_EARLY; SELL_CHECK; ,9.0,macd dif_main over 0 n days_15; macd dea_signal over 0 n days_50; close great than 1.05 sma60; cross down sma5; cross down sma21; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH603899,晨光文具,2021-11-18,60.81,SELL_CHECK; SELL_CHECK; SELL_EARLY; SELL_CHECK; ,2.0,close under sma60; sma21 under sma60; cross down sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH603906,龙蟠科技,2021-11-18,50.75,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 50.75 ,sma60 49.91733333333333; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH603920,世运电路,2021-11-18,20.5,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_25; macd dea_signal over 0 n days_25; close great than 1.05 sma60; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH603922,金鸿顺,2021-11-18,23.31,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_71; close great than 1.05 sma60; close great than 1.2 sma200; macd sig great than 0; macd dif less than sig; 
SH603931,格林达,2021-11-18,33.7,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,5.0,macd dif_main over 0 n days_15; macd dea_signal over 0 n days_11; ma55 near ma21; cross down sma21; macd dif cross down sig; macd cross down 0; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH603936,博敏电子,2021-11-18,13.32,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_EARLY; SELL_EARLY; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,8.9,macd dif_main over 0 n days_13; macd dea_signal over 0 n days_8; ma55 near ma21; close under sma60; sma21 under sma60; cross down sma21; cross down sma60; macd dif cross down sig; macd cross down 0; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH603938,三孚股份,2021-11-18,41.39,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH603939,益丰药房,2021-11-18,47.1,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH603948,建业股份,2021-11-18,33.0,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_69; macd dea_signal over 0 n days_67; close great than 1.05 sma60; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH603949,雪龙集团,2021-11-18,18.59,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH603967,中创物流,2021-11-18,12.71,BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_CHECK; ,1.0,macd dif_main over 0 n days_62; macd dea_signal over 0 n days_54; cross down sma21; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH603976,正川股份,2021-11-18,32.86,BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_EARLY; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,9.0,macd dif_main over 0 n days_16; macd dea_signal over 0 n days_12; cross down sma5; cross down sma21; macd dif cross down sig; macd cross down 0; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH603978,深圳新星,2021-11-18,28.61,BUY_CHECK; BUY_CHECK; SELL_MUST; SELL_CHECK; SELL_CHECK; ,1.0,"close great than 1.05 sma60; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 28.61 ,sma60 26.639666666666663; macd sig cross down 0; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH603979,金诚信,2021-11-18,19.24,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH603982,泉峰汽车,2021-11-18,35.59,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,1.0,macd dif_main over 0 n days_24; macd dea_signal over 0 n days_55; close great than 1.05 sma60; close great than 1.2 sma200; macd dif cross down sig; macd cross down 0; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH603985,恒润股份,2021-11-18,53.72,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_67; macd dea_signal over 0 n days_64; close great than 1.05 sma60; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH603986,兆易创新,2021-11-18,158.59,BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_16; macd dea_signal over 0 n days_13; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH603990,麦迪科技,2021-11-18,17.85,SELL_CHECK; SELL_CHECK; SELL_EARLY; SELL_CHECK; ,2.0,close under sma60; sma21 under sma60; cross down sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH603991,至正股份,2021-11-18,41.07,SELL_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,1.0,close under sma60; sma21 under sma60; macd dif cross down sig; macd cross down 0; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH603996,*ST中新,2021-11-18,2.98,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; macd dif less than 0; macd dif less than sig; 
SH605080,浙江自然,2021-11-18,70.94,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_EARLY; SELL_CHECK; ,0.9,macd dif_main over 0 n days_23; macd dea_signal over 0 n days_22; close great than 1.05 sma60; close great than 1.2 sma200; cross over sma5; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH605098,行动教育,2021-11-18,49.22,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_EARLY; SELL_CHECK; ,3.0,macd dif_main over 0 n days_22; macd dea_signal over 0 n days_18; close great than 1.05 sma60; cross over sma21; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH605117,德业股份,2021-11-18,277.0,BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,close great than 1.05 sma60; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH605136,丽人丽妆,2021-11-18,24.27,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_EARLY; SELL_CHECK; SELL_CHECK; ,2.0,macd dea_signal over 0 n days_10; ma55 near ma21; close under sma60; sma21 under sma60; cross down sma5; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SH605178,时空科技,2021-11-18,36.59,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_11; ma55 near ma21; close under sma60; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SH605179,一鸣食品,2021-11-18,14.17,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_EARLY; SELL_CHECK; ,2.0,ma55 near ma21; close under sma60; sma21 under sma60; cross down sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH605305,中际联合,2021-11-18,112.79,BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,close great than 1.05 sma60; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH605337,李子园,2021-11-18,42.02,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_9; ma55 near ma21; close under sma60; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SH605358,立昂微,2021-11-18,128.85,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,1.0,macd dif_main over 0 n days_13; macd dea_signal over 0 n days_10; close great than 1.2 sma200; macd dif cross down sig; macd cross down 0; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH605388,均瑶健康,2021-11-18,17.61,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_CHECK; ,2.0,macd dif_main over 0 n days_11; macd dea_signal over 0 n days_25; close under sma60; cross down sma60; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH605399,晨光新材,2021-11-18,41.29,BUY_CHECK; BUY_CHECK; BUY_EARLY; BUY_EARLY; SELL_MUST; SELL_CHECK; ,18.7,"macd dea_signal over 0 n days_20; close great than 1.2 sma200; cross over sma5; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 41.29 ,sma60 39.958; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH688005,容百科技,2021-11-18,113.9,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_12; macd dea_signal over 0 n days_9; ma55 near ma21; close under sma60; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688007,光峰科技,2021-11-18,32.47,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_CHECK; ,0.0,macd dif_main over 0 n days_19; macd dea_signal over 0 n days_16; close great than 1.05 sma60; cross down sma5; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688033,天宜上佳,2021-11-18,29.45,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_23; macd dea_signal over 0 n days_21; close great than 1.05 sma60; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688065,凯赛生物,2021-11-18,134.55,BUY_CHECK; SELL_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; close great than 1.2 sma200; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH688111,金山办公,2021-11-18,276.0,BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_EARLY; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,9.0,macd dif_main over 0 n days_14; macd dea_signal over 0 n days_11; cross down sma5; cross down sma21; macd dif cross down sig; macd cross down 0; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688116,天奈科技,2021-11-18,155.97,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_EARLY; BUY_EARLY; SELL_CHECK; ,1.5,macd dif_main over 0 n days_17; macd dea_signal over 0 n days_14; ma55 near ma21; close great than 1.2 sma200; cross over sma5; cross over sma60; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688135,利扬芯片,2021-11-18,46.81,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,4.0,macd dif_main over 0 n days_26; macd dea_signal over 0 n days_22; close great than 1.05 sma60; cross down sma5; macd dif cross down sig; macd cross down 0; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688158,优刻得-W,2021-11-18,26.94,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH688169,石头科技,2021-11-18,855.07,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_CHECK; ,2.0,macd dif_main over 0 n days_16; macd dea_signal over 0 n days_12; close under sma60; cross down sma5; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688196,卓越新能,2021-11-18,56.04,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,1.0,macd dif_main over 0 n days_21; macd dea_signal over 0 n days_18; close great than 1.05 sma60; macd dif cross down sig; macd cross down 0; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688200,华峰测控,2021-11-18,572.71,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_20; macd dea_signal over 0 n days_19; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688222,成都先导,2021-11-18,22.72,SELL_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,1.0,close under sma60; sma21 under sma60; macd dif cross down sig; macd cross down 0; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH688333,铂力特,2021-11-18,226.8,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_22; macd dea_signal over 0 n days_18; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688359,三孚新科,2021-11-18,56.45,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_21; macd dea_signal over 0 n days_18; close under sma60; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688366,昊海生科,2021-11-18,127.9,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH688378,奥来德,2021-11-18,72.54,BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_25; macd dea_signal over 0 n days_22; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688388,嘉元科技,2021-11-18,138.99,BUY_CHECK; BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_62; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 138.99 ,sma60 134.924; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH688390,固德威,2021-11-18,412.0,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_24; macd dea_signal over 0 n days_21; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688408,中信博,2021-11-18,217.98,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,5.0,macd dif_main over 0 n days_21; macd dea_signal over 0 n days_17; close great than 1.05 sma60; close great than 1.2 sma200; cross down sma5; macd dif cross down sig; macd cross down 0; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688518,联赢激光,2021-11-18,45.97,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_23; macd dea_signal over 0 n days_21; close great than 1.05 sma60; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688536,思瑞浦,2021-11-18,808.0,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,1.0,macd dif_main over 0 n days_32; macd dea_signal over 0 n days_29; close great than 1.05 sma60; close great than 1.2 sma200; macd dif cross down sig; macd cross down 0; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688598,金博股份,2021-11-18,320.5,SELL_CHECK; SELL_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; close great than 1.2 sma200; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH688599,天合光能,2021-11-18,74.36,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_27; close great than 1.05 sma60; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688621,阳光诺和,2021-11-18,118.6,SELL_CHECK; SELL_CHECK; SELL_EARLY; SELL_CHECK; ,4.0,close under sma60; sma21 under sma60; cross down sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH688663,新风光,2021-11-18,59.8,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_24; macd dea_signal over 0 n days_21; close great than 1.05 sma60; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688665,四方光电,2021-11-18,160.19,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_CHECK; ,1.0,macd dif_main over 0 n days_28; macd dea_signal over 0 n days_65; close great than 1.05 sma60; close great than 1.2 sma200; cross down sma5; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688680,海优新材,2021-11-18,312.7,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_EARLY; SELL_CHECK; ,4.3,macd dif_main over 0 n days_19; macd dea_signal over 0 n days_16; close great than 1.05 sma60; close great than 1.2 sma200; cross over sma5; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688683,莱尔科技,2021-11-18,25.8,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,6.0,macd dif_main over 0 n days_23; macd dea_signal over 0 n days_68; close great than 1.05 sma60; close great than 1.2 sma200; cross down sma5; macd dif cross down sig; macd cross down 0; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH688981,中芯国际,2021-11-18,54.57,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_11; macd dea_signal over 0 n days_7; ma55 near ma21; close under sma60; sma21 under sma60; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
