code,name,level_0,eps,roe,fcff,ocf_to_profit,free_cashflow,grossprofit_margin,debt_to_assets,current_ratio,industry_name_L1_L2_L3
SH601872,招商轮船,921,0.5879446640316206,0.6782361660079052,0.9750494071146245,0.862401185770751,0.9750494071146245,0.4656620553359684,0.7275197628458498,0.46072134387351776,0.5784518828451883
SH601877,正泰电器,922,0.9814723320158103,0.9533102766798419,0.027420948616600792,0.3799407114624506,0.027420948616600792,0.5207509881422925,0.720602766798419,0.2991600790513834,0.7197960251046025
SH601878,浙商证券,923,0.6210474308300395,0.6064723320158103,0.3889575098814229,0.06941699604743083,0.3889575098814229,0.023715415019762844,0.9488636363636364,0.7472826086956522,0.8413964435146444
SH601881,中国银河,925,0.7433300395256917,0.6069664031620553,0.9864130434782609,0.9310770750988142,0.9864130434782609,0.023715415019762844,0.958498023715415,0.31521739130434784,0.8413964435146444
SH601882,海天精工,926,0.46183300395256915,0.6474802371541502,0.7685276679841897,0.920207509881423,0.7685276679841897,0.42613636363636365,0.6939229249011858,0.43799407114624506,0.9027196652719666
SH601886,江河集团,927,0.7900197628458498,0.7045454545454546,0.954298418972332,0.7593873517786561,0.954298418972332,0.2949604743083004,0.8547430830039525,0.3100296442687747,0.44037656903765693
SH601898,中煤能源,930,0.6101778656126482,0.4320652173913043,0.9918478260869565,0.7929841897233202,0.9918478260869565,0.47801383399209485,0.7344367588932806,0.12005928853754941,0.5852510460251046
SH601899,紫金矿业,931,0.452445652173913,0.7270256916996047,0.9710968379446641,0.6563735177865613,0.9710968379446641,0.1524209486166008,0.7717391304347826,0.1007905138339921,0.5099372384937239
SH601901,方正证券,933,0.31855237154150196,0.26803359683794464,0.3889575098814229,0.9426877470355731,0.3889575098814229,0.023715415019762844,0.8700592885375494,0.5208745059288538,0.8413964435146444
SH601908,京运通,934,0.42218379446640314,0.43280632411067194,0.4365118577075099,0.4330533596837945,0.4365118577075099,0.6304347826086957,0.7124505928853755,0.16971343873517786,0.6569037656903766
SH601918,新集能源,935,0.5202569169960475,0.7616106719367589,0.7146739130434783,0.6445158102766798,0.7146739130434783,0.7129446640316206,0.9150197628458498,0.002717391304347826,0.5852510460251046
SH601919,中远海控,936,0.7796442687747036,0.9597332015810277,0.9970355731225297,0.9029150197628458,0.9970355731225297,0.20009881422924902,0.9009387351778656,0.14945652173913043,0.5784518828451883
